id,CoinDate,CoinOpen,CoinHigh,CoinLow,CoinClose,CoinVolume,CoinCap
326,2022/01/11,41819.51,43001.16,41407.75,42735.85,26327648900.0,808834801011.0
327,2022/01/10,41910.23,42199.49,39796.57,41821.26,32104232331.0,791484886194.0
328,2022/01/09,41734.73,42663.95,41338.16,41911.6,21294384372.0,793156354744.0
329,2022/01/08,41561.47,42228.94,40672.28,41733.94,28066355845.0,789758782727.0
330,2022/01/07,43153.57,43153.57,41077.45,41557.9,84196607520.0,786389774194.0
331,2022/01/06,43565.51,43748.72,42645.54,43160.93,30208048289.0,816685390313.0
332,2022/01/05,45899.36,46929.05,42798.22,43569.0,36851084859.0,824368284530.0
333,2022/01/04,46458.85,47406.55,45752.46,45897.58,42494677905.0,868383282082.0
334,2022/01/03,47343.54,47510.73,45835.96,46458.12,33071628362.0,878946596803.0
335,2022/01/02,47680.93,47881.41,46856.94,47345.22,27951569547.0,895688387523.0
336,2022/01/01,46311.74,47827.31,46288.49,47686.81,24582667004.0,902104193385.0
337,2021/12/31,47169.37,48472.53,45819.95,46306.45,36974172400.0,875939356679.0
338,2021/12/30,46490.61,47879.97,46060.31,47178.13,26686491018.0,892386327929.0
339,2021/12/29,47623.87,48119.74,46201.49,46444.71,30049226299.0,878478755242.0
340,2021/12/28,50679.86,50679.86,47414.21,47588.85,33430376883.0,900076230597.0
341,2021/12/27,50802.61,51956.33,50499.47,50640.42,24324345758.0,957746390396.0
342,2021/12/26,50428.69,51196.38,49623.1,50809.52,20964372926.0,960899995735.0
343,2021/12/25,50854.92,51176.6,50236.71,50429.86,19030650914.0,953678082633.0
344,2021/12/24,50806.05,51814.03,50514.49,50822.2,24367912228.0,961051547919.0
345,2021/12/23,48626.34,51332.34,48065.84,50784.54,28223878108.0,960290825000.0
346,2021/12/22,48937.1,49544.8,48450.94,48628.51,24447979559.0,919476035254.0
347,2021/12/21,46886.08,49300.92,46698.77,48936.61,27055803928.0,925255868119.0
348,2021/12/20,46707.06,47401.72,45579.81,46880.28,30961902129.0,886331446165.0
349,2021/12/19,46853.87,48089.66,46502.95,46707.01,25154053861.0,883011296030.0
350,2021/12/18,46219.26,47313.83,45598.44,46848.78,26098292690.0,885650029984.0
351,2021/12/17,47653.73,48004.89,45618.22,46202.14,32902725329.0,873389147689.0
352,2021/12/16,48900.46,49425.57,47529.88,47665.43,27268150947.0,901005821508.0
353,2021/12/15,48379.75,49473.96,46671.97,48896.72,36541828520.0,924244252417.0
354,2021/12/14,46709.82,48431.4,46424.5,46612.63,34638619079.0,881018067731.0
355,2021/12/13,50114.74,50205.0,45894.85,46737.48,32166727776.0,883345705454.0
356,2021/12/12,49354.85,50724.87,48725.85,50098.34,21939223599.0,946823114555.0
357,2021/12/11,47264.63,49458.21,46942.35,49362.51,25775869261.0,932873019896.0
358,2021/12/10,47642.14,50015.25,47023.7,47243.31,30966005122.0,892777676312.0
359,2021/12/09,50450.08,50797.17,47358.35,47672.12,29603577251.0,900835068960.0
360,2021/12/08,50667.65,51171.38,48765.99,50504.8,28479699446.0,954312404511.0
361,2021/12/07,50581.83,51934.78,50175.81,50700.08,33676814852.0,957948940989.0
362,2021/12/06,49413.48,50929.52,47281.04,50582.63,37707308001.0,955680910792.0
363,2021/12/05,49201.52,49768.15,47857.5,49368.85,37198201161.0,932695365142.0
364,2021/12/04,53727.88,53904.68,42874.62,49200.7,61385677469.0,929467386770.0
365,2021/12/03,56509.17,57482.17,52496.59,53598.25,39789134215.0,1012490599979.0
366,2021/12/02,57217.37,57349.23,55895.13,56477.82,32379968686.0,1066829261574.0
367,2021/12/01,56907.97,59041.69,56553.08,57229.83,36858195307.0,1080977744339.0
368,2021/11/30,57830.11,59113.4,56057.28,57005.43,36708594618.0,1076689232562.0
369,2021/11/29,57291.9,58872.88,56792.53,57806.57,32370840356.0,1091773828974.0
370,2021/11/28,54813.02,57393.84,53576.74,57248.46,28116886357.0,1081180416262.0
371,2021/11/27,53736.43,55329.26,53668.36,54815.08,30560857714.0,1035176249679.0
372,2021/11/26,58960.29,59183.48,53569.76,53569.76,41810748221.0,1011613083342.0
373,2021/11/25,57165.42,59367.97,57146.69,57274.68,34284016248.0,1081500188674.0
374,2021/11/24,57565.85,57803.07,55964.22,56280.43,36635566789.0,1062661698465.0
375,2021/11/23,56304.56,57875.52,55632.76,57569.07,37485803899.0,1086985075773.0
376,2021/11/22,58706.85,59266.36,55679.84,56289.29,35036121783.0,1062772703759.0
377,2021/11/21,59730.51,60004.43,58618.93,58730.48,26123447605.0,1108812311533.0
378,2021/11/20,58115.08,59859.88,57469.73,59697.2,30624264863.0,1127014430118.0
379,2021/11/19,56896.13,58351.11,55705.18,58119.58,38702407772.0,1097177697853.0
380,2021/11/18,60360.14,60948.5,56550.79,56942.14,41388338699.0,1074900976539.0
381,2021/11/17,60139.62,60823.61,58515.41,60368.01,39178392930.0,1139519389072.0
382,2021/11/16,63721.2,63721.2,59016.34,60161.25,46844335592.0,1135559300073.0
383,2021/11/15,65521.29,66281.57,63548.14,63557.87,30558763548.0,1199611097094.0
384,2021/11/14,64455.37,65495.18,63647.81,65466.84,25122092191.0,1235578996842.0
385,2021/11/13,64158.12,64915.67,63303.73,64469.53,30474228777.0,1216695126358.0
386,2021/11/12,64863.98,65460.81,62333.91,64155.94,36084893887.0,1210715199478.0
387,2021/11/11,64978.89,65579.01,64180.49,64949.96,35880633236.0,1225643127560.0
388,2021/11/10,66953.34,68789.63,63208.11,64995.23,48730828378.0,1226431510693.0
389,2021/11/09,67549.74,68530.34,66382.06,66971.83,42357991721.0,1263667113597.0
390,2021/11/08,63344.07,67673.74,63344.07,67566.83,41125608330.0,1274831490851.0
391,2021/11/07,61554.92,63326.99,61432.49,63326.99,24726754302.0,1194778776481.0
392,2021/11/06,61068.87,61590.68,60163.78,61527.48,29094934221.0,1160769349887.0
393,2021/11/05,61460.08,62541.47,60844.61,61125.67,30605102446.0,1153128571128.0
394,2021/11/04,62941.8,63123.29,60799.66,61452.23,32615846901.0,1159231375022.0
395,2021/11/03,63254.33,63516.94,61184.24,62970.05,36124731509.0,1187808286560.0
396,2021/11/02,60963.25,64242.79,60673.06,63226.4,37746665647.0,1192577136210.0
397,2021/11/01,61320.45,62419.0,59695.18,61004.41,36150572843.0,1150606762880.0
398,2021/10/31,61850.49,62406.17,60074.33,61318.96,32241199927.0,1156485845063.0
399,2021/10/30,62239.36,62330.15,60918.39,61888.83,32157938616.0,1167178054167.0
400,2021/10/29,60624.87,62927.61,60329.97,62227.96,36856881767.0,1173512442368.0
401,2021/10/28,58470.73,62128.63,58206.92,60622.14,45257083247.0,1143165999365.0
402,2021/10/27,60352.0,61435.18,58208.19,58482.39,43657076893.0,1102757767323.0
403,2021/10/26,63032.76,63229.03,59991.16,60363.79,34878965587.0,1138177770430.0
404,2021/10/25,60893.93,63729.33,60691.8,63039.83,31064911614.0,1188575312422.0
405,2021/10/24,61368.34,61505.8,59643.35,60930.84,27316183882.0,1148743134468.0
406,2021/10/23,60694.63,61743.88,59826.52,61393.62,26882546034.0,1157410091263.0
407,2021/10/22,62237.89,63715.02,60122.8,60692.26,38434082775.0,1144131483274.0
408,2021/10/21,66002.23,66600.55,62117.41,62210.17,45908121370.0,1172684282558.0
409,2021/10/20,64284.59,66930.39,63610.67,65992.84,40788955582.0,1243927428207.0
410,2021/10/19,62043.17,64434.53,61622.93,64261.99,40471196346.0,1211242526571.0
411,2021/10/18,61548.8,62614.66,60012.76,62026.08,38055562075.0,1169039169043.0
412,2021/10/17,60887.65,61645.52,59164.47,61553.62,29032367511.0,1160077513368.0
413,2021/10/16,61609.53,62274.48,60206.12,60892.18,34250964237.0,1147551202767.0
414,2021/10/15,57345.9,62757.13,56868.14,61593.95,51780081801.0,1160726409230.0
415,2021/10/14,57372.83,58478.74,56957.08,57321.53,36615791366.0,1080160001108.0
416,2021/10/13,56038.26,57688.66,54370.97,57401.1,41684252783.0,1081611750762.0
417,2021/10/12,57526.83,57627.88,54477.97,56041.06,41083758949.0,1055926265435.0
418,2021/10/11,54734.12,57793.04,54519.77,57484.79,42637331698.0,1083079138639.0
419,2021/10/10,54952.82,56401.3,54264.26,54771.58,39527792364.0,1031909532688.0
420,2021/10/09,53929.78,55397.94,53735.14,54968.22,32491211414.0,1035558748272.0
421,2021/10/08,53802.15,55922.98,53688.06,53967.85,34800873924.0,1016664484566.0
422,2021/10/07,55338.62,55338.62,53525.47,53805.99,36807860413.0,1013573258668.0
423,2021/10/06,51486.67,55568.46,50488.19,55361.45,49034730168.0,1042827678808.0
424,2021/10/05,49174.96,51839.99,49072.84,51514.81,35873904236.0,970325310417.0
425,2021/10/04,48208.91,49456.78,47045.0,49112.9,33383173002.0,925033195574.0
426,2021/10/03,47680.03,49130.69,47157.29,48199.95,26638115879.0,907791525236.0
427,2021/10/02,48137.47,48282.06,47465.5,47711.49,30614346492.0,898547418743.0
428,2021/10/01,43816.74,48436.01,43320.02,48116.94,42850641582.0,906127699408.0
429,2021/09/30,41551.27,44092.6,41444.58,43790.9,31141681925.0,824619217608.0
430,2021/09/29,41064.98,42545.26,40829.67,41564.36,30602359905.0,782651228474.0
431,2021/09/28,42200.9,42775.15,40931.66,41034.54,30214940550.0,772639687709.0
432,2021/09/27,43234.18,44313.25,42190.63,42235.73,30980029059.0,795216175345.0
433,2021/09/26,42721.63,43919.3,40848.46,43208.54,30661222077.0,813490665613.0
434,2021/09/25,42840.89,42996.26,41759.92,42716.59,31604717236.0,804192450113.0
435,2021/09/24,44894.3,45080.49,40936.56,42839.75,42839345714.0,806470363647.0
436,2021/09/23,43560.3,44942.17,43109.34,44895.1,34244064430.0,845122403460.0
437,2021/09/22,40677.95,43978.62,40625.63,43574.51,38139709246.0,820218503579.0
438,2021/09/21,43012.23,43607.61,39787.61,40693.68,48701090088.0,765958488767.0
439,2021/09/20,47261.41,47328.2,42598.92,42843.8,43909845642.0,806395852718.0
440,2021/09/19,48268.86,48328.37,46919.8,47260.22,26967722648.0,889472404520.0
441,2021/09/18,47273.53,48791.78,47087.28,48278.36,28575630451.0,908584317849.0
442,2021/09/17,47771.0,48160.92,46832.52,47267.52,28727713711.0,889514744351.0
443,2021/09/16,48158.91,48486.83,47079.56,47783.36,31764293754.0,899179151780.0
444,2021/09/15,47098.0,48450.47,46773.33,48176.35,30484496466.0,906532479371.0
445,2021/09/14,44960.05,47218.13,44752.33,47092.49,38652152880.0,886095283701.0
446,2021/09/13,46057.22,46598.68,43591.32,44963.07,40969943253.0,845980481365.0
447,2021/09/12,45206.63,46364.88,44790.46,46063.27,27881980161.0,866636671662.0
448,2021/09/11,44869.84,45969.29,44818.27,45201.46,34499835245.0,850381828071.0
449,2021/09/10,46396.66,47031.74,44344.49,44883.91,39154666597.0,844367023727.0
450,2021/09/09,45774.74,47261.95,45669.74,46391.42,38672657013.0,872686454372.0
451,2021/09/08,46827.76,47334.06,44561.39,46091.39,49007762488.0,867002908109.0
452,2021/09/07,52660.48,52853.76,43285.21,46811.13,65210059683.0,880498621998.0
453,2021/09/06,51769.0,52700.94,51053.68,52633.54,38884105426.0,989965076456.0
454,2021/09/05,49937.86,51868.68,49538.6,51753.41,30322676319.0,973354882473.0
455,2021/09/04,50009.33,50545.58,49548.78,49944.63,37471327794.0,939286123133.0
456,2021/09/03,49288.25,50982.27,48386.09,50025.37,43206179619.0,940757184680.0
457,2021/09/02,48807.85,50343.42,48652.32,49327.72,39508070319.0,927590865738.0
458,2021/09/01,47099.77,49111.09,46562.44,48847.03,39139399125.0,918501510157.0
459,2021/08/31,47024.34,48189.55,46750.09,47166.69,34730363427.0,886869903603.0
460,2021/08/30,48834.85,48925.61,46950.27,47054.98,31847007016.0,884727824089.0
461,2021/08/29,48911.25,49644.11,47925.86,48829.83,25889650240.0,918057300166.0
462,2021/08/28,49072.59,49283.51,48499.24,48902.4,28568103401.0,919372790254.0
463,2021/08/27,46894.56,49112.79,46394.28,49058.67,34511076995.0,922265559164.0
464,2021/08/26,49002.64,49347.58,46405.78,46942.22,32666549568.0,882436522913.0
465,2021/08/25,47727.26,49202.88,47163.61,48960.79,32646349931.0,920337950861.0
466,2021/08/24,49562.35,49878.77,47687.12,47706.12,35361168834.0,896704765697.0
467,2021/08/23,49291.68,50482.08,49074.61,49546.15,34305053719.0,931244272409.0
468,2021/08/22,48869.1,49471.61,48199.94,49321.65,25370975378.0,926961622395.0
469,2021/08/21,49327.07,49717.02,48312.2,48905.49,40585205312.0,919092181743.0
470,2021/08/20,46723.12,49342.15,46650.71,49339.18,34706867452.0,927189789032.0
471,2021/08/19,44741.88,46970.76,43998.32,46717.58,37204312299.0,877875534875.0
472,2021/08/18,44686.75,45952.06,44364.03,44801.19,32194123075.0,841823296233.0
473,2021/08/17,45936.46,47139.57,44512.42,44695.36,33451362600.0,839796717683.0
474,2021/08/16,47019.96,47998.1,45700.32,46004.48,32776876610.0,864345726183.0
475,2021/08/15,47096.67,47357.11,45579.59,47047.0,30988958446.0,883882942188.0
476,2021/08/14,47810.69,48098.68,46177.63,47096.95,31211354442.0,884769956069.0
477,2021/08/13,44439.69,47831.98,44282.42,47793.32,31744259539.0,897802604441.0
478,2021/08/12,45576.88,46228.91,43861.45,44428.29,33723620826.0,834546790666.0
479,2021/08/11,45599.7,46735.63,45351.71,45593.64,34319709073.0,856398622622.0
480,2021/08/10,46280.85,46637.99,44705.56,45585.03,33546019517.0,856195142352.0
481,2021/08/09,43791.93,46456.83,42848.69,46365.4,38734079049.0,870805373889.0
482,2021/08/08,44574.44,45282.35,43331.91,43798.12,36302664750.0,822545074286.0
483,2021/08/07,42832.8,44689.86,42618.57,44555.8,40030862141.0,836730623772.0
484,2021/08/06,40865.87,43271.66,39932.18,42816.5,38226483046.0,804022903682.0
485,2021/08/05,39744.51,41341.93,37458.0,40869.55,35185031017.0,767423192906.0
486,2021/08/04,38213.33,39952.3,37589.17,39747.51,25372562724.0,746313542791.0
487,2021/08/03,39178.4,39750.03,37782.05,38152.98,26189830450.0,716341544145.0
488,2021/08/02,39907.26,40419.18,38746.35,39201.95,25595265436.0,735995665489.0
489,2021/08/01,41460.84,42541.68,39540.94,39974.9,26688438115.0,750472428208.0
490,2021/07/31,42196.3,42231.45,41110.83,41626.2,25802845343.0,781431379811.0
491,2021/07/30,40027.48,42235.55,38397.35,42235.55,33072782960.0,792829863258.0
492,2021/07/29,39995.45,40593.07,39352.06,40008.42,27167146027.0,750980784072.0
493,2021/07/28,39503.19,40816.07,38862.44,39995.91,38702404695.0,750706646107.0
494,2021/07/27,37276.04,39406.94,36441.73,39406.94,35097370560.0,739612127373.0
495,2021/07/26,35384.03,40499.68,35287.31,37337.53,51022126212.0,700734471386.0
496,2021/07/25,34290.29,35364.93,33881.84,35350.19,20856685287.0,663401935103.0
497,2021/07/24,33593.73,34490.39,33424.86,34292.45,21664706865.0,643518528651.0
498,2021/07/23,32305.96,33581.55,32057.89,33581.55,22552046192.0,630147722704.0
499,2021/07/22,32138.87,32576.4,31745.3,32313.11,19555230518.0,606316858335.0
500,2021/07/21,29796.29,32752.33,29526.18,32110.69,28203024559.0,602489309202.0
501,2021/07/20,30838.29,31006.19,29360.96,29807.35,23148267245.0,559244324356.0
502,2021/07/19,31800.01,31885.86,30563.74,30817.83,20434789545.0,578178147283.0
503,2021/07/18,31533.88,32399.0,31215.49,31796.81,18787986667.0,596513309277.0
504,2021/07/17,31397.31,31935.94,31223.99,31533.07,18895018942.0,591536476392.0
505,2021/07/16,31841.55,32218.41,31100.67,31421.54,23699476918.0,589415807378.0
506,2021/07/15,32827.87,33159.64,31175.71,31780.73,21300524237.0,596124462729.0
507,2021/07/14,32723.85,33061.4,31639.12,32822.35,21376531210.0,615635042692.0
508,2021/07/13,33125.47,33327.1,32261.42,32702.03,19120856669.0,613343664760.0
509,2021/07/12,34254.02,34592.16,32697.31,33155.85,24321499537.0,621827984940.0
510,2021/07/11,33509.08,34584.7,33346.74,34240.19,20108729370.0,642138104626.0
511,2021/07/10,33811.24,34209.07,33116.01,33520.52,22971873468.0,628615338753.0
512,2021/07/09,32861.67,34042.29,32318.88,33798.01,27436021028.0,633784072787.0
513,2021/07/08,33889.61,33907.91,32133.18,32877.37,29910396946.0,616492852697.0
514,2021/07/07,34225.68,34997.66,33839.29,33855.33,24796027477.0,634802817185.0
515,2021/07/06,33723.51,35038.54,33599.92,34235.19,26501259870.0,641899161594.0
516,2021/07/05,35284.34,35284.34,33213.66,33746.0,26721554282.0,632696207200.0
517,2021/07/04,34665.56,35937.57,34396.48,35287.78,24924307911.0,661574836315.0
518,2021/07/03,33854.42,34909.26,33402.7,34668.55,24383958643.0,649939701346.0
519,2021/07/02,33549.6,33939.59,32770.68,33897.05,38728974942.0,635450784106.0
520,2021/07/01,35035.98,35035.98,32883.78,33572.12,37838957079.0,629339325298.0
521,2021/06/30,35908.39,36074.76,34086.15,35040.84,34059036099.0,656852513238.0
522,2021/06/29,34475.56,36542.11,34252.48,35867.78,37901460044.0,672333423402.0
523,2021/06/28,34679.12,35219.89,33902.08,34434.34,33892523752.0,645442759493.0
524,2021/06/27,32287.52,34656.13,32071.76,34649.64,35511640894.0,649461677014.0
525,2021/06/26,31594.66,32637.59,30184.5,32186.28,38585385521.0,603276028309.0
526,2021/06/25,34659.1,35487.25,31350.88,31637.78,40230904226.0,592978211189.0
527,2021/06/24,33682.8,35228.85,32385.21,34662.44,33123368116.0,649643997441.0
528,2021/06/23,32515.71,34753.41,31772.63,33723.03,46317108925.0,632011278436.0
529,2021/06/22,31622.38,33292.45,28893.62,32505.66,58964353058.0,609180639390.0
530,2021/06/21,35641.15,35721.64,31295.94,31676.69,52809038594.0,593627575887.0
531,2021/06/20,35563.14,36059.48,33432.08,35698.3,36664034054.0,668968868770.0
532,2021/06/19,35854.53,36457.8,34933.06,35615.87,31207279719.0,667400859261.0
533,2021/06/18,38099.48,38187.26,35255.85,35787.24,36200887275.0,670589444851.0
534,2021/06/17,38341.42,39513.67,37439.67,38053.5,37096670047.0,713025631758.0
535,2021/06/16,40168.69,40516.78,38176.03,38347.06,39211635100.0,718494773612.0
536,2021/06/15,40427.17,41295.27,39609.47,40406.27,46420149185.0,757029874725.0
537,2021/06/14,39016.97,40978.36,38757.28,40218.48,43148914673.0,753471062534.0
538,2021/06/13,35555.79,39322.78,34864.11,39097.86,40669112838.0,732465659892.0
539,2021/06/12,37340.14,37408.93,34728.19,35552.52,37924228550.0,666018173753.0
540,2021/06/11,36697.03,37608.69,36044.45,37334.4,38699736985.0,699368729838.0
541,2021/06/10,37389.52,38334.33,35847.59,36702.6,43576032854.0,687509421226.0
542,2021/06/09,33416.98,37537.37,32475.87,37345.12,53972919008.0,699516138698.0
543,2021/06/08,33589.52,34017.39,31114.44,33472.63,49902050442.0,626954944879.0
544,2021/06/07,35835.27,36790.57,33480.64,33560.71,33683936663.0,628572961759.0
545,2021/06/06,35538.61,36436.42,35304.58,35862.38,28913440585.0,671652557855.0
546,2021/06/05,36880.16,37917.71,34900.41,35551.96,35959473399.0,665804639833.0
547,2021/06/04,39242.49,39242.49,35717.72,36894.41,41831090187.0,690915072093.0
548,2021/06/03,37599.41,39478.95,37243.97,39208.77,35460750427.0,734224332239.0
549,2021/06/02,36699.92,38231.34,35966.31,37575.18,33070867190.0,703599671425.0
550,2021/06/01,37293.79,37896.74,35787.09,36684.92,34639423297.0,686891021225.0
551,2021/05/31,35658.59,37468.25,34241.94,37332.85,39009847639.0,698990486185.0
552,2021/05/30,34607.41,36400.67,33520.74,35678.13,31646080921.0,667976638398.0
553,2021/05/29,35684.16,37234.5,33693.93,34616.07,45231013335.0,648061013208.0
554,2021/05/28,38507.08,38856.97,34779.04,35697.61,55200191952.0,668283930067.0
555,2021/05/27,39316.89,40379.62,37247.9,38436.97,43210968721.0,719538129128.0
556,2021/05/26,38392.62,40782.08,37905.83,39294.2,51346735160.0,735556411166.0
557,2021/05/25,38795.78,39776.35,36581.43,38402.22,56211915803.0,718829377408.0
558,2021/05/24,34700.36,39835.14,34551.08,38705.98,67359584098.0,724332072424.0
559,2021/05/23,37531.45,38289.22,31227.34,34770.58,78469274361.0,650686270744.0
560,2021/05/22,37371.03,38831.05,35383.68,37536.63,57377273240.0,702449253648.0
561,2021/05/21,40596.95,42172.17,33616.45,37304.69,82051616861.0,698108789817.0
562,2021/05/20,36753.67,42462.98,35050.62,40782.74,88281943359.0,763195929022.0
563,2021/05/19,42944.98,43546.12,30681.5,37002.44,126358098747.0,692452570147.0
564,2021/05/18,43488.06,45812.46,42367.83,42909.4,56187365084.0,802974346863.0
565,2021/05/17,46415.9,46623.56,42207.29,43537.51,74903638450.0,814701646509.0
566,2021/05/16,46716.64,49720.04,43963.35,46456.06,64047871555.0,869279076502.0
567,2021/05/15,49855.49,50639.67,46664.14,46760.19,59161047474.0,874931019742.0
568,2021/05/14,49682.98,51438.12,48868.58,49880.53,55737497453.0,933276901265.0
569,2021/05/13,49735.43,51330.84,46980.02,49716.19,96721152926.0,930161010060.0
570,2021/05/12,56714.53,57939.36,49150.53,49150.53,75215403907.0,919527847950.0
571,2021/05/11,55847.24,56872.54,54608.65,56704.57,61308396325.0,1060790877192.0
572,2021/05/10,58250.87,59519.35,54071.46,55859.8,71776546298.0,1044927337818.0
573,2021/05/09,58877.39,59210.88,56482.0,58232.32,65906690347.0,1089244557676.0
574,2021/05/08,57352.77,59464.61,56975.21,58803.78,65382980634.0,1099863941004.0
575,2021/05/07,56413.95,58606.63,55321.85,57356.4,68434023376.0,1072727435210.0
576,2021/05/06,57441.31,58363.31,55382.51,56396.51,69523285106.0,1054714918675.0
577,2021/05/05,53252.16,57911.36,52969.06,57424.01,69241316747.0,1073873012867.0
578,2021/05/04,57214.18,57214.18,53191.43,53333.54,68564706967.0,997324142593.0
579,2021/05/03,56620.27,58973.31,56590.87,57200.29,51713139031.0,1069563935453.0
580,2021/05/02,57825.86,57902.59,56141.91,56631.08,38177405335.0,1058862005057.0
581,2021/05/01,57714.66,58448.34,57052.27,57828.05,42836427360.0,1081174515343.0
582,2021/04/30,53568.66,57900.72,53129.6,57750.18,52395931985.0,1079669884320.0
583,2021/04/29,54858.09,55115.84,52418.03,53555.11,46088929780.0,1001193634072.0
584,2021/04/28,55036.64,56227.21,53887.92,54824.7,48000572955.0,1024888208734.0
585,2021/04/27,54030.3,55416.96,53319.19,55033.12,49448222757.0,1028733359592.0
586,2021/04/26,49077.79,54288.0,48852.8,54021.75,58284039825.0,1009780042661.0
587,2021/04/25,50052.83,50506.02,47159.49,49004.25,46117114240.0,915955943256.0
588,2021/04/24,51143.23,51167.56,48805.28,50050.87,49014494781.0,935471648213.0
589,2021/04/23,51739.81,52120.79,47714.66,51093.65,86668667320.0,954919230092.0
590,2021/04/22,53857.11,55410.23,50583.81,51762.27,74798630778.0,967372472375.0
591,2021/04/21,56471.13,56757.97,53695.47,53906.09,54926612466.0,1007389534360.0
592,2021/04/20,55681.79,57062.15,53448.05,56473.03,67849323955.0,1055323526514.0
593,2021/04/19,56191.58,57520.05,54368.59,55724.27,65344865159.0,1041287672154.0
594,2021/04/18,60701.89,61057.46,52829.54,56216.19,97468872758.0,1050445401610.0
595,2021/04/17,61529.92,62572.18,60361.35,60683.82,66138759198.0,1133882479237.0
596,2021/04/16,63258.51,63594.72,60222.53,61572.79,84293007468.0,1150457156740.0
597,2021/04/15,63075.2,63821.67,62208.96,63314.01,60954381579.0,1182945492744.0
598,2021/04/14,63523.75,64863.1,61554.8,63109.7,77451779687.0,1179061093980.0
599,2021/04/13,59890.02,63742.28,59869.96,63503.46,69983454362.0,1186364044140.0
600,2021/04/12,60175.94,61253.04,59589.87,59893.45,51828688519.0,1118871072069.0
601,2021/04/11,59846.23,60790.56,59289.8,60204.96,46280252580.0,1124635848775.0
602,2021/04/10,58253.78,61276.67,58038.71,59793.24,58238470525.0,1116889802872.0
603,2021/04/09,58326.56,58937.05,57807.86,58245.0,46655208546.0,1087911057870.0
604,2021/04/08,56099.91,58338.74,55879.08,58323.95,53053855641.0,1089334328139.0
605,2021/04/07,58186.51,58731.14,55604.02,56048.94,75645303584.0,1046793054753.0
606,2021/04/06,59171.93,59479.58,57646.81,58192.36,66058027988.0,1086769183295.0
607,2021/04/05,58760.87,59891.3,57694.83,59057.88,60706272115.0,1102880790089.0
608,2021/04/04,57604.84,58913.75,57168.68,58758.56,50749662970.0,1097232660348.0
609,2021/04/03,59397.41,60110.27,57603.89,57603.89,59641344484.0,1075617261180.0
610,2021/04/02,59098.88,60267.19,58869.28,59384.31,58727860620.0,1108813863083.0
611,2021/04/01,58926.56,59586.07,58505.28,59095.81,61669163792.0,1103377830758.0
612,2021/03/31,58930.28,59930.03,57726.42,58918.83,65520826225.0,1100016786763.0
613,2021/03/30,57750.13,59447.22,57251.55,58917.69,54414116432.0,1099939890804.0
614,2021/03/29,55947.9,58342.1,55139.34,57750.2,57625587027.0,1078088296477.0
615,2021/03/28,55974.94,56610.31,55071.11,55950.75,47686580918.0,1044446559059.0
616,2021/03/27,55137.57,56568.22,54242.91,55973.51,47266542233.0,1044814147412.0
617,2021/03/26,51683.01,55137.31,51579.86,55137.31,56652197978.0,1029150697411.0
618,2021/03/25,52726.75,53392.39,50856.57,51704.16,67999812841.0,965028762666.0
619,2021/03/24,54710.49,57262.38,52514.33,52774.26,70567223787.0,984948142898.0
620,2021/03/23,54511.66,55985.44,53470.69,54738.94,56435023914.0,1021563479682.0
621,2021/03/22,57517.89,58471.48,54288.16,54529.15,56521454974.0,1017595269117.0
622,2021/03/21,58309.91,58767.9,56005.62,57523.42,51943414539.0,1073417235408.0
623,2021/03/20,58332.26,60031.29,58213.3,58313.64,50361731222.0,1088105221978.0
624,2021/03/19,57850.44,59498.38,56643.7,58346.65,49063873786.0,1088666450746.0
625,2021/03/18,58893.08,60116.25,54253.58,57858.92,55746041000.0,1079511086884.0
626,2021/03/17,56825.83,58969.82,54528.63,58870.89,60258313191.0,1098337655327.0
627,2021/03/16,55840.79,56833.18,53555.03,56804.9,59749798599.0,1059745818423.0
628,2021/03/15,59267.43,60540.99,55393.17,55907.2,66419369890.0,1042946024860.0
629,2021/03/14,61221.13,61597.92,59302.32,59302.32,43901225564.0,1106226132525.0
630,2021/03/13,57343.37,61683.86,56217.97,61243.08,60669829814.0,1142369158667.0
631,2021/03/12,57821.22,57996.62,55376.65,57332.09,55689944702.0,1069366321844.0
632,2021/03/11,55963.18,58091.06,54484.59,57805.12,56772343595.0,1078135604118.0
633,2021/03/10,54824.01,57258.25,53290.89,56008.55,57295577614.0,1044580057477.0
634,2021/03/09,52272.97,54824.12,51981.83,54824.12,50912227385.0,1022439972862.0
635,2021/03/08,51174.12,52314.07,49506.05,52246.52,48597428048.0,974321883623.0
636,2021/03/07,48918.68,51384.37,48918.68,51206.69,43137459378.0,954880954585.0
637,2021/03/06,48899.23,49147.22,47257.53,48912.38,34363564661.0,912054166029.0
638,2021/03/05,48527.03,49396.43,46542.51,48927.3,48625928883.0,912285065720.0
639,2021/03/04,50522.31,51735.09,47656.93,48561.17,52343816680.0,905414104807.0
640,2021/03/03,48415.81,52535.14,48274.32,50538.24,53220811975.0,942236576905.0
641,2021/03/02,49612.11,50127.51,47228.85,48378.99,47530897720.0,901933683269.0
642,2021/03/01,45159.5,49784.02,45115.09,49631.24,53891300112.0,925235527882.0
643,2021/02/28,46194.02,46716.43,43241.62,45137.77,53443887451.0,841428977515.0
644,2021/02/27,46344.77,48253.27,45269.03,46188.45,45910946382.0,860978135421.0
645,2021/02/26,47180.46,48370.79,44454.84,46339.76,350967941479.0,863752275053.0
646,2021/02/25,49709.08,51948.97,47093.85,47093.85,54506565949.0,877766126138.0
